ID,from_node,to_node,distance,spend_tm
12171,11,72,25148,31
12172,11,73,49682,60
12173,11,74,28821,35
12174,11,75,29649,36
12175,11,76,26630,32
12176,11,77,49126,59
12177,11,78,45493,55
12178,11,79,25165,31
12179,11,80,23612,29
12180,11,81,19988,24
12181,11,82,13661,17
12182,11,83,24754,30
12183,11,84,21647,26
12184,11,85,16355,20
12185,11,86,23438,29
12186,11,87,21905,27
12187,11,88,45562,55
12188,11,89,22427,27
12189,11,90,21312,26
12190,11,91,44847,54
12191,11,92,26033,32
12192,11,93,14166,17
12193,11,94,22031,27
12194,11,95,17508,22
12195,11,96,28843,35
12196,11,97,13379,17
12197,11,98,22076,27
12198,11,99,26522,32
12199,11,100,26982,33
13200,12,0,78465,95
13201,12,1,19109,23
13202,12,2,55155,67
13203,12,3,20624,25
13204,12,4,69287,84
13205,12,5,45990,56
13206,12,6,37912,46
13207,12,7,62702,76
13208,12,8,69641,84
13209,12,9,61721,75
13210,12,10,45760,55
13211,12,11,53408,65
13212,12,13,18791,23
13213,12,14,81292,98
13214,12,15,57758,70
13215,12,16,21632,26
13216,12,17,67362,81
13217,12,18,51459,62
13218,12,19,10693,13
13219,12,20,24388,30
13220,12,21,28796,35
13221,12,22,47518,58
13222,12,23,59811,72
13223,12,24,49949,60
13224,12,25,43729,53
13225,12,26,12499,15
13226,12,27,51644,62
13227,12,28,47555,58
13228,12,29,57743,70
13229,12,30,50397,61
13230,12,31,48219,58
13231,12,32,40862,50
13232,12,33,52652,64
13233,12,34,51038,62
13234,12,35,34885,42
13235,12,36,61321,74
13236,12,37,81584,98
13237,12,38,67703,82
13238,12,39,7474,9
13239,12,40,56999,69
13240,12,41,55001,67
13241,12,42,41273,50
13242,12,43,66699,81
13243,12,44,66111,80
13244,12,45,56898,69
13245,12,46,37817,46
13246,12,47,63823,77
13247,12,48,22225,27
13248,12,49,31619,38
13249,12,50,11165,14
13250,12,51,7476,9
13251,12,52,26502,32
13252,12,53,42162,51
13253,12,54,68663,83
13254,12,55,32751,40
13255,12,56,26442,32
13256,12,57,76707,93
13257,12,58,60641,73
13258,12,59,57307,69
13259,12,60,37027,45
13260,12,61,31580,38
13261,12,62,17720,22
13262,12,63,63517,77
13263,12,64,64856,78
13264,12,65,16799,21
13265,12,66,69382,84
13266,12,67,23278,28
13267,12,68,45240,55
13268,12,69,45077,55
13269,12,70,32805,40
13270,12,71,68101,82
13271,12,72,32410,39
13272,12,73,38195,46
13273,12,74,53525,65
13274,12,75,27924,34
13275,12,76,30941,38
13276,12,77,9542,12
13277,12,78,68616,83
13278,12,79,66042,80
13279,12,80,59817,72
13280,12,81,49228,60
13281,12,82,43887,53
13282,12,83,36698,45
13283,12,84,65697,79
13284,12,85,49458,60
13285,12,86,55857,68
13286,12,87,35899,44
13287,12,88,68007,82
13288,12,89,35147,43
13289,12,90,36243,44
13290,12,91,57448,69
13291,12,92,75128,91
13292,12,93,55189,67
13293,12,94,71139,86
13294,12,95,65808,79
13295,12,96,28734,35
13296,12,97,47556,58
13297,12,98,35469,43
13298,12,99,63323,76
13299,12,100,30615,37
14300,13,0,67781,82
14301,13,1,13943,17
14302,13,2,44468,54
14303,13,3,9933,12
14304,13,4,58602,71
14305,13,5,31390,38
14306,13,6,27223,33
14307,13,7,52016,63
14308,13,8,58956,71
14309,13,9,51036,62
14310,13,10,35072,43
14311,13,11,42721,52
14312,13,12,18791,23
14313,13,14,70671,85
14314,13,15,47073,57
14315,13,16,22469,27
14316,13,17,56702,69
14317,13,18,40789,49
14318,13,19,14684,18
14319,13,20,36713,45
14320,13,21,14207,18
14321,13,22,32932,40
14322,13,23,49185,60
14323,13,24,39274,48
14324,13,25,33075,40
14325,13,26,26496,32
14326,13,27,40977,50
14327,13,28,36882,45
14328,13,29,47086,57
14329,13,30,39747,48
14330,13,31,37572,46
14331,13,32,30190,37
14332,13,33,41997,51
14333,13,34,40350,49
14334,13,35,32501,40
14335,13,36,50678,61
14336,13,37,70957,86
14337,13,38,57035,69
14338,13,39,22073,27
14339,13,40,46339,56
14340,13,41,44347,54
14341,13,42,36505,44
14342,13,43,56057,68
14343,13,44,55489,67
14344,13,45,46240,56
14345,13,46,27146,33
14346,13,47,53194,64
14347,13,48,7639,10
14348,13,49,20949,26
14349,13,50,17194,21
14350,13,51,15518,19
14351,13,52,15825,19
14352,13,53,42974,52
14353,13,54,58006,70
14354,13,55,22062,27
14355,13,56,33682,41
14356,13,57,66064,80
14357,13,58,49995,60
14358,13,59,46677,57
14359,13,60,26350,32
14360,13,61,21316,26
14361,13,62,7028,9
14362,13,63,52880,64
14363,13,64,54203,66
14364,13,65,28749,35
14365,13,66,58763,71
14366,13,67,8692,11
14367,13,68,30653,37
14368,13,69,30487,37
14369,13,70,18222,22
14370,13,71,57482,69
14371,13,72,21738,27
14372,13,73,47588,58
14373,13,74,42881,52
14374,13,75,17246,21
14375,13,76,20263,25
14376,13,77,24144,29
14377,13,78,57998,70
14378,13,79,55371,67
14379,13,80,49142,59
14380,13,81,38573,47
14381,13,82,33219,40
14382,13,83,26037,32
14383,13,84,55028,67
14384,13,85,38800,47
14385,13,86,45210,55
14386,13,87,25012,31
14387,13,88,57389,69
14388,13,89,24468,30
14389,13,90,25572,31
14390,13,91,46821,57
14391,13,92,64480,78
14392,13,93,44534,54
14393,13,94,60485,73
14394,13,95,55142,67
14395,13,96,18054,22
14396,13,97,36894,45
14397,13,98,24802,30
14398,13,99,52685,64
14399,13,100,19928,24
15400,14,0,19450,24
15401,14,1,66439,80
15402,14,2,30517,37
15403,14,3,64959,78
15404,14,4,21159,26
15405,14,5,53433,65
15406,14,6,47717,58
15407,14,7,26238,32
15408,14,8,21350,26
15409,14,9,35709,43
15410,14,10,39881,48
15411,14,11,32268,39
15412,14,12,81292,98
15413,14,13,70671,85
15414,14,15,57812,70
15415,14,16,64007,77
15416,14,17,36302,44
15417,14,18,34169,42
15418,14,19,74988,90
15419,14,20,61211,74
15420,14,21,63422,77
15421,14,22,54968,66
15422,14,23,25695,31
15423,14,24,38046,46
15424,14,25,41855,51
15425,14,26,73151,88
15426,14,27,33976,41
15427,14,28,38079,46
15428,14,29,27849,34
15429,14,30,35177,43
15430,14,31,37344,45
15431,14,32,44772,54
15432,14,33,32934,40
15433,14,34,54566,66
15434,14,35,50700,61
15435,14,36,24231,30
15436,14,37,11363,14
15437,14,38,46279,56
15438,14,39,78765,95
15439,14,40,28602,35
15440,14,41,30582,37
15441,14,42,44288,54
15442,14,43,18850,23
15443,14,44,19384,24
15444,14,45,28696,35
15445,14,46,47814,58
15446,14,47,21693,27
15447,14,48,73491,89
15448,14,49,54010,65
15449,14,50,74509,90
15450,14,51,79471,96
15451,14,52,59144,71
15452,14,53,43382,53
15453,14,54,34618,42
15454,14,55,52930,64
15455,14,56,59159,71
15456,14,57,25509,31
15457,14,58,24918,30
15458,14,59,28209,34
15459,14,60,48619,59
15460,14,61,54038,65
15461,14,62,67966,82
15462,14,63,22020,27
15463,14,64,26037,32
15464,14,65,68837,83
15465,14,66,19329,24
15466,14,67,71487,86
15467,14,68,52689,64
15468,14,69,52517,64
15469,14,70,65627,79
15470,14,71,19962,24
15471,14,72,53224,64
15472,14,73,47348,57
15473,14,74,32030,39
15474,14,75,57726,70
15475,14,76,54707,66
15476,14,77,77203,93
15477,14,78,21471,26
15478,14,79,49195,60
15479,14,80,47644,58
15480,14,81,36357,44
15481,14,82,41736,51
15482,14,83,48905,59
15483,14,84,45677,55
15484,14,85,36136,44
15485,14,86,29706,36
15486,14,87,49984,60
15487,14,88,21540,26
15488,14,89,50504,61
15489,14,90,49388,60
15490,14,91,28061,34
15491,14,92,30841,38
15492,14,93,30396,37
15493,14,94,32613,40
15494,14,95,41538,50
15495,14,96,56920,69
15496,14,97,38048,46
15497,14,98,50150,61
15498,14,99,22215,27
15499,14,100,55060,67
16500,15,0,42593,52
16501,15,1,45544,55
16502,15,2,37121,45
16503,15,3,41343,50
16504,15,4,40865,50
16505,15,5,24880,30
16506,15,6,35297,43
16507,15,7,35783,43
16508,15,8,40676,49
16509,15,9,26333,32
16510,15,10,38769,47
16511,15,11,33779,41
16512,15,12,57758,70
16513,15,13,47073,57
16514,15,14,57812,70
16515,15,16,54101,65
16516,15,17,25741,31
16517,15,18,28769,35
16518,15,19,51282,62
16519,15,20,68387,83
16520,15,21,39725,48
16521,15,22,23580,29
16522,15,23,73417,89
16523,15,24,23978,29
16524,15,25,55920,68
16525,15,26,58116,70
16526,15,27,32217,39
16527,15,28,30070,37
16528,15,29,38243,46
16529,15,30,53432,65
16530,15,31,60341,73
16531,15,32,37074,45
16532,15,33,45908,56
16533,15,34,10932,14
16534,15,35,64190,78
16535,15,36,52359,63
16536,15,37,50719,61
16537,15,38,15755,19
16538,15,39,55056,67
16539,15,40,34962,42
16540,15,41,44755,54
16541,15,42,68220,82
16542,15,43,48153,58
16543,15,44,72286,87
16544,15,45,38319,46
16545,15,46,41256,50
16546,15,47,65223,79
16547,15,48,49797,60
16548,15,49,48203,58
16549,15,50,50800,61
16550,15,51,55769,67
16551,15,52,45744,55
16552,15,53,74707,90
16553,15,54,27428,33
16554,15,55,29223,36
16555,15,56,65354,79
16556,15,57,36554,44
16557,15,58,49682,60
16558,15,59,71859,87
16559,15,60,35565,43
16560,15,61,52970,64
16561,15,62,44262,54
16562,15,63,56640,68
16563,15,64,36014,44
16564,15,65,60385,73
16565,15,66,73020,88
16566,15,67,47792,58
16567,15,68,24932,30
16568,15,69,21300,26
16569,15,70,41935,51
16570,15,71,73651,89
16571,15,72,45258,55
16572,15,73,79323,96
16573,15,74,58456,71
16574,15,75,42875,52
16575,15,76,40744,49
16576,15,77,55749,67
16577,15,78,75163,91
16578,15,79,12834,16
16579,15,80,14381,18
16580,15,81,49608,60
16581,15,82,38203,46
16582,15,83,54365,66
16583,15,84,16355,20
16584,15,85,45971,56
16585,15,86,53069,64
16586,15,87,26280,32
16587,15,88,75231,91
16588,15,89,35342,43
16589,15,90,42934,52
16590,15,91,74504,90
16591,15,92,31215,38
16592,15,93,43786,53
16593,15,94,29437,36
16594,15,95,20498,25
16595,15,96,40187,49
16596,15,97,42990,52
16597,15,98,48749,59
16598,15,99,56164,68
16599,15,100,31350,38
17600,16,0,60977,74
17601,16,1,12722,16
17602,16,2,37679,46
17603,16,3,23744,29
17604,16,4,51804,63
17605,16,5,49699,60
17606,16,6,22982,28
17607,16,7,45220,55
17608,16,8,52157,63
17609,16,9,44233,54
17610,16,10,28291,34
17611,16,11,35931,44
17612,16,12,21632,26
17613,16,13,22469,27
17614,16,14,64007,77
17615,16,15,54101,65
17616,16,17,49938,60
17617,16,18,34030,41
17618,16,19,15148,19
17619,16,20,18438,23
17620,16,21,32465,39
17621,16,22,51188,62
17622,16,23,42406,51
17623,16,24,34318,42
17624,16,25,26308,32
17625,16,26,13336,17
17626,16,27,34216,42
17627,16,28,30124,37
17628,16,29,40321,49
17629,16,30,32979,40
17630,16,31,30802,37
17631,16,32,23431,29
17632,16,33,35231,43
17633,16,34,50810,61
17634,16,35,17464,21
17635,16,36,43906,53
17636,16,37,64179,78
17637,16,38,50275,61
17638,16,39,18931,23
17639,16,40,39575,48
17640,16,41,37581,46
17641,16,42,23857,29
17642,16,43,49285,60
17643,16,44,48708,59
17644,16,45,39475,48
17645,16,46,20387,25
17646,16,47,46416,56
17647,16,48,25895,32
17648,16,49,14190,18
17649,16,50,14674,18
17650,16,51,19624,24
17651,16,52,12548,16
17652,16,53,24749,30
17653,16,54,51241,62
17654,16,55,33753,41
17655,16,56,15407,19
17656,16,57,59293,72
17657,16,58,43225,52
17658,16,59,39900,48
17659,16,60,22728,28
17660,16,61,14153,17
17661,16,62,20930,26
17662,16,63,46105,56
17663,16,64,47436,57
17664,16,65,10480,13
17665,16,66,51981,63
17666,16,67,26949,33
17667,16,68,48910,59
17668,16,69,48746,59
17669,16,70,36478,44
17670,16,71,50700,61
17671,16,72,14979,18
17672,16,73,29304,36
17673,16,74,36110,44
17674,16,75,15413,19
17675,16,76,17546,22
17676,16,77,17376,21
17677,16,78,51215,62
17678,16,79,48612,59
17679,16,80,43916,53
17680,16,81,31807,39
17681,16,82,26459,32
17682,16,83,19274,24
17683,16,84,48268,58
17684,16,85,32035,39
17685,16,86,38440,47
17686,16,87,39565,48
17687,16,88,50606,61
17688,16,89,22945,28
17689,16,90,18813,23
17690,16,91,40042,49
17691,16,92,57711,70
17692,16,93,37768,46
17693,16,94,53718,65
17694,16,95,48381,59
17695,16,96,18095,22
17696,16,97,30132,37
17697,16,98,18041,22
17698,16,99,45912,56
17699,16,100,28837,35
18700,17,0,21071,26
18701,17,1,52478,63
18702,17,2,16489,20
18703,17,3,50979,62
18704,17,4,19350,24
18705,17,5,34560,42
18706,17,6,33713,41
18707,17,7,14270,18
18708,17,8,19161,23
18709,17,9,9945,12
18710,17,10,25870,32
18711,17,11,18238,22
18712,17,12,67362,81
18713,17,13,56702,69
18714,17,14,36302,44
18715,17,15,25741,31
18716,17,16,49938,60
18717,17,18,20140,25
18718,17,19,60973,74
18719,17,20,47175,57
18720,17,21,49413,60
18721,17,22,33267,40
18722,17,23,51861,63
18723,17,24,21668,27
18724,17,25,34377,42
18725,17,26,59128,71
18726,17,27,19945,24
18727,17,28,24052,29
18728,17,29,16701,21
18729,17,30,31887,39
18730,17,31,38794,47
18731,17,32,30744,37
18732,17,33,24365,30
18733,17,34,22485,27
18734,17,35,42648,52
18735,17,36,30811,37
18736,17,37,29163,35
18737,17,38,14183,18
18738,17,39,64748,78
18739,17,40,14566,18
18740,17,41,23212,28
18741,17,42,46673,57
18742,17,43,26605,32
18743,17,44,50728,61
18744,17,45,16778,21
18745,17,46,33786,41
18746,17,47,43669,53
18747,17,48,59484,72
18748,17,49,39981,48
18749,17,50,60493,73
18750,17,51,65459,79
18751,17,52,45120,55
18752,17,53,53157,64
18753,17,54,5887,8
18754,17,55,38915,47
18755,17,56,45124,55
18756,17,57,15006,19
18757,17,58,28135,34
18758,17,59,50305,61
18759,17,60,34594,42
18760,17,61,40007,49
18761,17,62,53953,65
18762,17,63,35089,43
18763,17,64,14471,18
18764,17,65,54810,66
18765,17,66,51460,62
18766,17,67,57479,69
18767,17,68,34619,42
18768,17,69,30988,38
18769,17,70,51621,62
18770,17,71,52092,63
18771,17,72,39197,48
18772,17,73,57773,70
18773,17,74,36908,45
18774,17,75,43703,53
18775,17,76,40683,49
18776,17,77,63184,76
18777,17,78,53603,65
18778,17,79,17102,21
18779,17,80,15553,19
18780,17,81,28065,34
18781,17,82,27707,34
18782,17,83,34870,42
18783,17,84,13582,17
18784,17,85,24430,30
18785,17,86,31523,38
18786,17,87,35971,44
18787,17,88,53671,65
18788,17,89,36481,44
18789,17,90,35360,43
18790,17,91,52948,64
18791,17,92,12005,15
18792,17,93,22244,27
18793,17,94,7999,10
18794,17,95,9440,12
18795,17,96,42898,52
18796,17,97,24013,29
18797,17,98,36119,44
18798,17,99,34614,42
18799,17,100,41043,50
19800,18,0,31137,38
19801,18,1,36567,44
19802,18,2,12574,16
19803,18,3,35063,43
19804,18,4,21966,27
19805,18,5,24363,30
19806,18,6,17789,22
19807,18,7,15382,19
19808,18,8,22319,27
19809,18,9,14394,18
19810,18,10,14228,18
19811,18,11,9231,12
19812,18,12,51459,62
19813,18,13,40789,49
19814,18,14,34169,42
19815,18,15,28769,35
19816,18,16,34030,41
19817,18,17,20140,25
19818,18,19,45019,55
19819,18,20,43806,53
19820,18,21,33453,41
19821,18,22,25906,32
19822,18,23,48795,59
19823,18,24,8985,11
19824,18,25,31332,38
19825,18,26,43182,52
19826,18,27,7645,10
19827,18,28,8111,10
19828,18,29,13658,17
19829,18,30,28840,35
19830,18,31,35744,43
19831,18,32,14803,18
19832,18,33,21321,26
19833,18,34,25505,31
19834,18,35,39603,48
19835,18,36,27757,34
19836,18,37,34444,42
19837,18,38,20452,25
19838,18,39,48796,59
19839,18,40,10382,13
19840,18,41,20166,25
19841,18,42,43622,53
19842,18,43,23550,29
19843,18,44,47659,58
19844,18,45,13735,17
19845,18,46,17845,22
19846,18,47,40606,49
19847,18,48,43522,53
19848,18,49,24041,29
19849,18,50,44540,54
19850,18,51,49502,60
19851,18,52,29175,36
19852,18,53,50102,61
19853,18,54,21440,26
19854,18,55,22960,28
19855,18,56,40773,49
19856,18,57,29523,36
19857,18,58,25083,31
19858,18,59,47241,57
19859,18,60,18650,23
19860,18,61,28397,35
19861,18,62,37997,46
19862,18,63,32031,39
19863,18,64,17644,22
19864,18,65,38868,47
19865,18,66,48389,59
19866,18,67,41517,50
19867,18,68,23626,29
19868,18,69,23455,29
19869,18,70,35657,43
19870,18,71,49021,59
19871,18,72,23255,28
19872,18,73,54717,66
19873,18,74,33855,41
19874,18,75,27757,34
19875,18,76,24738,30
19876,18,77,47234,57
19877,18,78,50530,61
19878,18,79,20134,25
19879,18,80,18582,23
19880,18,81,25020,31
19881,18,82,13632,17
19882,18,83,29785,36
19883,18,84,18442,23
19884,18,85,21387,26
19885,18,86,28472,35
19886,18,87,20015,25
19887,18,88,50599,61
19888,18,89,20535,25
19889,18,90,19419,24
19890,18,91,49883,60
19891,18,92,27929,34
19892,18,93,19199,24
19893,18,94,23926,29
19894,18,95,18563,23
19895,18,96,26951,33
19896,18,97,18411,23
19897,18,98,24177,30
19898,18,99,31556,38
19899,18,100,25090,31
20900,19,0,71966,87
20901,19,1,12615,16
20902,19,2,48657,59
20903,19,3,15955,20
20904,19,4,62789,76
20905,19,5,41884,51
20906,19,6,31415,38
20907,19,7,56203,68
20908,19,8,63142,76
20909,19,9,55222,67
20910,19,10,39263,48
20911,19,11,46910,57
20912,19,12,10693,13
20913,19,13,14684,18
20914,19,14,74988,90
20915,19,15,51282,62
20916,19,16,15148,19
20917,19,17,60973,74
20918,19,18,45019,55
20919,19,20,26211,32
20920,19,21,24687,30
20921,19,22,43410,53
20922,19,23,53345,65
20923,19,24,43463,53
20924,19,25,37251,45
20925,19,26,16005,20
20926,19,27,45161,55
20927,19,28,41069,50
20928,19,29,51264,62
20929,19,30,43921,53
20930,19,31,41744,51
20931,19,32,34376,42
20932,19,33,46174,56
20933,19,34,44546,54
20934,19,35,28406,35
20935,19,36,54848,66
20936,19,37,75118,91
20937,19,38,61219,74
20938,19,39,11587,14
20939,19,40,50519,61
20940,19,41,48524,59
20941,19,42,34799,42
20942,19,43,60226,73
20943,19,44,59647,72
20944,19,45,50419,61
20945,19,46,31332,38
20946,19,47,57356,69
20947,19,48,18117,22
20948,19,49,25134,31
20949,19,50,6708,9
20950,19,51,8676,11
20951,19,52,20015,25
20952,19,53,35690,43
20953,19,54,62184,75
20954,19,55,26258,32
20955,19,56,23181,28
20956,19,57,70234,85
20957,19,58,54166,65
20958,19,59,50839,62
20959,19,60,30540,37
20960,19,61,25097,31
20961,19,62,13153,16
20962,19,63,57046,69
20963,19,64,58378,71
20964,19,65,18255,22
20965,19,66,62919,76
20966,19,67,19171,24
20967,19,68,41132,50
20968,19,69,40968,50
20969,19,70,28699,35
20970,19,71,61638,74
20971,19,72,25924,32
20972,19,73,37075,45
20973,19,74,47051,57
20974,19,75,21436,26
20975,19,76,24453,30
20976,19,77,13657,17
20977,19,78,62153,75
20978,19,79,59557,72
20979,19,80,53330,64
20980,19,81,42750,52
20981,19,82,37403,45
20982,19,83,30217,37
20983,19,84,59213,72
20984,19,85,42978,52
20985,19,86,49382,60
20986,19,87,31788,39
20987,19,88,61544,74
20988,19,89,28658,35
20989,19,90,29758,36
20990,19,91,50981,62
20991,19,92,68653,83
20992,19,93,48711,59
20993,19,94,64661,78
20994,19,95,59325,72
20995,19,96,22245,27
20996,19,97,41075,50
20997,19,98,28985,35
20998,19,99,56852,69
20999,19,100,24123,29
22000,20,0,58174,70
22001,20,1,26963,33
22002,20,2,35431,43
22003,20,3,37992,46
22004,20,4,49006,59
22005,20,5,63971,77
22006,20,6,37239,45
22007,20,7,42422,51
22008,20,8,49359,60
22009,20,9,46236,56
22010,20,10,33772,41
22011,20,11,38774,47
22012,20,12,24388,30
22013,20,13,36713,45
22014,20,14,61211,74
22015,20,15,68387,83
22016,20,16,18438,23
22017,20,17,47175,57
22018,20,18,43806,53
22019,20,19,26211,32
22020,20,21,46686,57
22021,20,22,65408,79
22022,20,23,39626,48
22023,20,24,48549,59
22024,20,25,23541,29
22025,20,26,16092,20
22026,20,27,40342,49
22027,20,28,42469,51
22028,20,29,37555,46
22029,20,30,30210,37
22030,20,31,28032,34
22031,20,32,35466,43
22032,20,33,32465,39
22033,20,34,65035,79
22034,20,35,14697,18
22035,20,36,41134,50
22036,20,37,61400,74
22037,20,38,56803,69
22038,20,39,21683,27
22039,20,40,37623,46
22040,20,41,34814,42
22041,20,42,21087,26
22042,20,43,46513,56
22043,20,44,45927,56
22044,20,45,36710,45
22045,20,46,31288,38
22046,20,47,43638,53
22047,20,48,40115,49
22048,20,49,24343,30
22049,20,50,23695,29
22050,20,51,25365,31
22051,20,52,26778,33
22052,20,53,21976,27
22053,20,54,48475,59
22054,20,55,47977,58
22055,20,56,7231,9
22056,20,57,56521,68
22057,20,58,40454,49
22058,20,59,37122,45
22059,20,60,36958,45
22060,20,61,19591,24
22061,20,62,35154,43
22062,20,63,43331,52
22063,20,64,44669,54
22064,20,65,12153,15
22065,20,66,49198,60
22066,20,67,41169,50
22067,20,68,63130,76
22068,20,69,62967,76
22069,20,70,50696,61
22070,20,71,47917,58
22071,20,72,27281,33
22072,20,73,18009,22
22073,20,74,33338,41
22074,20,75,29642,36
22075,20,76,31776,39
22076,20,77,20129,25
22077,20,78,48432,59
22078,20,79,59709,72
22079,20,80,58147,70
22080,20,81,29041,35
22081,20,82,34351,42
22082,20,83,18217,22
22083,20,84,56198,68
22084,20,85,29270,36
22085,20,86,35670,43
22086,20,87,53788,65
22087,20,88,47823,58
22088,20,89,37174,45
22089,20,90,29610,36
22090,20,91,37263,45
22091,20,92,54942,66
22092,20,93,35002,43
22093,20,94,50951,62
22094,20,95,52068,63
22095,20,96,32324,39
22096,20,97,29591,36
22097,20,98,23811,29
22098,20,99,43137,52
22099,20,100,43063,52
23100,21,0,60403,73
23101,21,1,23949,29
23102,21,2,37090,45
23103,21,3,12939,16
23104,21,4,51224,62
23105,21,5,21379,26
23106,21,6,19843,24
23107,21,7,44638,54
23108,21,8,51578,62
23109,21,9,43659,53
23110,21,10,27692,34
23111,21,11,35343,43
23112,21,12,28796,35
23113,21,13,14207,18
23114,21,14,63422,77
23115,21,15,39725,48
23116,21,16,32465,39
23117,21,17,49413,60
23118,21,18,33453,41
23119,21,19,24687,30
23120,21,20,46686,57
23121,21,22,22926,28
23122,21,23,51700,63
23123,21,24,31907,39
23124,21,25,34266,42
23125,21,26,36516,44
23126,21,27,33615,41
23127,21,28,29517,36
23128,21,29,39731,48
23129,21,30,32397,39
23130,21,31,38670,47
23131,21,32,22825,28
23132,21,33,34644,42
23133,21,34,32974,40
23134,21,35,42537,52
23135,21,36,43334,53
23136,21,37,63624,77
23137,21,38,49673,60
23138,21,39,32087,39
23139,21,40,38982,47
23140,21,41,36995,45
23141,21,42,46547,56
23142,21,43,48713,59
23143,21,44,50559,61
23144,21,45,38885,47
23145,21,46,19781,24
23146,21,47,45858,56
23147,21,48,14266,18
23148,21,49,26586,32
23149,21,50,27208,33
23150,21,51,25528,31
23151,21,52,24141,29
23152,21,53,53020,64
23153,21,54,50651,61
23154,21,55,14685,18
23155,21,56,43714,53
